pid,composition,lml,white_added,second_exception
533,l*r*p,-647.756552502,False,False
534,l,-1218.71543578,False,False
534,p,-1219.26725977,False,False
534,r,173.401213588,False,False
534,l+r,166.49680126,False,False
534,l+p,-419.10422574,False,False
534,p+r,17.8436616651,True,False
534,l*r,138.371961759,False,False
534,l*p,-1208.19502736,True,False
534,p*r,173.154914902,False,False
534,l+r+p,-328.154485047,False,False
534,l+r*p,177.094552469,False,False
534,l*r+p,-413.067896535,False,False
534,l*p+r,-1209.40026985,False,False
534,l*r*p,139.754384963,False,False
535,l,-601.682826512,False,False
535,p,-602.851266063,False,False
535,r,512.536996578,False,False
535,l+r,512.327924557,False,False
535,l+p,-582.806839414,False,False
535,p+r,512.527084053,False,False
535,l*r,2.73258248251,True,False
535,l*p,-490.062227266,False,False
535,p*r,19.1253652218,True,False
535,l+r+p,-249.268591252,False,False
535,l+r*p,11.605690008,True,False
535,l*r+p,512.646255665,False,False
535,l*p+r,-66.9316973417,True,False
535,l*r*p,-1670.18183762,True,True
536,l,-736.938686121,False,False
536,p,-737.130948273,False,False
536,r,109.088977983,False,False
536,l+r,-123.978883159,True,False
536,l+p,-734.838715246,False,False
536,p+r,-415.536643593,False,False
536,l*r,-159.687960538,True,False
536,l*p,-583.076443757,False,False
536,p*r,154.795121252,False,False
536,l+r+p,-735.696926762,False,False
536,l+r*p,154.686372143,False,False
536,l*r+p,-415.538180554,True,False
536,l*p+r,-577.209916991,False,False
536,l*r*p,-159.687924741,True,False
537,l,-1490.06038859,False,False
537,p,-1490.07210983,False,False
537,r,-779.373728798,False,False
537,l+r,-779.373186129,False,False
537,l+p,-1490.05991429,False,False
537,p+r,-779.570999655,False,False
537,l*r,-803.157391052,False,False
537,l*p,-1337.10854886,False,False
537,p*r,-754.43103834,False,False
537,l+r+p,-779.373186162,False,False
537,l+r*p,-773.663660173,False,False
537,l*r+p,-801.495692975,True,False
537,l*p+r,-1644.23898004,False,False
537,l*r*p,-1540.19409322,False,False
538,l,-374.964855586,False,False
538,p,638.045361641,False,False
538,r,641.797125663,False,False
538,l+r,39.8910420448,True,False
538,l+p,-214.544727164,False,False
538,p+r,-245.322550896,False,False
538,l*r,-375.646760538,False,False
538,l*p,-240.842985883,False,False
538,p*r,714.07806941,False,False
538,l+r+p,-214.310549818,False,False
538,l+r*p,674.401022317,False,False
538,l*r+p,-375.646820884,False,False
538,l*p+r,-358.120829646,True,False
538,l*r*p,-375.646787514,False,False
539,l,-282.562639762,False,False
539,p,-193.472934572,False,False
539,r,925.330775981,False,False
539,l+r,924.914023275,False,False
539,l+p,-195.319718705,False,False
539,p+r,-19.9713452917,True,False
539,l*r,-287.169660997,False,False
539,l*p,-202.79942642,False,False
539,p*r,883.36832212,False,False
539,l+r+p,-195.905242372,False,False
539,l+r*p,948.509244475,False,False
539,l*r+p,-193.473005588,False,False
539,l*p+r,-196.794850381,False,False
539,l*r*p,-287.169611354,False,False
540,l,-1267.22075412,False,False
540,p,-1278.17854205,False,False
540,r,109.038313205,False,False
540,l+r,99.3054402171,False,False
540,l+p,-784.714134799,True,False
540,p+r,109.039220641,False,False
540,l*r,-1355.49446083,False,False
540,l*p,-635799.264125,True,True
540,p*r,204.645623131,False,False
540,l+r+p,-887.354353814,False,False
540,l+r*p,-572.184672639,False,False
540,l*r+p,91.9806371643,False,False
540,l*p+r,-145.974501413,True,False
540,l*r*p,-1355.49446269,False,False
541,l,-566.872980337,False,False
541,p,-565.873666705,False,False
541,r,433.163194333,False,False
541,l+r,432.641561105,False,False
541,l+p,-565.384363973,False,False
541,p+r,433.163193936,False,False
541,l*r,-565.873647233,False,False
541,l*p,-408.196169065,False,False
541,p*r,487.094375765,False,False
541,l+r+p,432.641552007,False,False
541,l+r*p,486.81056513,False,False
541,l*r+p,-332.845081635,False,False
541,l*p+r,-461.105679705,False,False
541,l*r*p,-565.873646837,False,False
542,l,-530.751374959,False,False
542,p,-531.154617256,False,False
542,r,577.085076875,False,False
542,l+r,576.512684844,False,False
542,l+p,-516.826821519,False,False
542,p+r,-281.808599422,False,False
542,l*r,-531.15459437,False,False
542,l*p,-530.254702724,False,False
542,p*r,626.806937362,False,False
542,l+r+p,574.897831197,False,False
542,l+r*p,640.411406926,False,False
542,l*r+p,582.787370123,False,False
542,l*p+r,-427.551419883,False,False
542,l*r*p,-531.15459395,False,False
543,l,-1575.51916263,False,False
543,p,-1584.01738331,False,False
543,r,-147.314708131,False,False
543,l+r,-144.442803014,False,False
543,l+p,-1413.82126891,False,False
543,p+r,-147.314711294,False,False
543,l*r,-1600.48146261,False,False
543,l*p,-1193.34819858,False,False
543,p*r,-520.33924722,False,False
543,l+r+p,-201.305711225,True,False
543,l+r*p,-397.326813711,False,False
543,l*r+p,-1600.37507113,False,False
543,l*p+r,-997.854315675,True,False
543,l*r*p,-165.212823642,True,False
544,l,-550.638926124,False,False
544,p,-560.569864459,False,False
544,r,883.651050081,False,False
544,l+r,885.101724457,False,False
544,l+p,15.6054503033,False,False
544,p+r,881.330806121,False,False
544,l*r,-560.569849872,False,False
544,l*p,-550.638927254,False,False
544,p*r,862.338924173,False,False
544,l+r+p,681.681247617,False,False
544,l+r*p,944.269671622,False,False
544,l*r+p,-560.569860833,False,False
544,l*p+r,68.5972182908,True,False
544,l*r*p,-560.569852017,False,False
545,l,-481.558488059,False,False
545,p,-489.990554845,False,False
545,r,739.551989936,False,False
545,l+r,741.499371315,False,False
545,l+p,-91.5435483472,False,False
545,p+r,739.551588454,False,False
545,l*r,-489.990530897,False,False
545,l*p,-129.383491195,True,False
545,p*r,805.8324047,False,False
545,l+r+p,-178.979283212,False,False
545,l+r*p,806.7763931,False,False
545,l*r+p,-464.753024214,False,False
545,l*p+r,-111.389797211,True,False
545,l*r*p,-489.990531924,False,False
546,l,-1118.11740687,False,False
546,p,-1111.31154946,False,False
546,r,207.823194258,False,False
546,l+r,209.662881222,False,False
546,l+p,-926.226645511,False,False
546,p+r,216.048912814,False,False
546,l*r,191.026916908,False,False
546,l*p,-891.268364713,False,False
546,p*r,270.937032467,False,False
546,l+r+p,-929.391279102,False,False
546,l+r*p,273.332813125,False,False
546,l*r+p,-456.773697595,False,False
546,l*p+r,-331.741004885,True,False
546,l*r*p,256.426604064,False,False
547,l,-540.765805816,False,False
547,p,-539.86075978,False,False
547,r,421.913339653,False,False
547,l+r,-27.6016178761,True,False
547,l+p,-521.32613499,False,False
547,p+r,421.913388369,False,False
547,l*r,-539.860736718,False,False
547,l*p,-508.629464993,False,False
547,p*r,460.828822608,False,False
547,l+r+p,-509.282720035,False,False
547,l+r*p,-27.6016236079,True,False
547,l*r+p,-525.818141369,True,False
547,l*p+r,-402.661820828,False,False
547,l*r*p,-539.860738801,False,False
548,l,-695.072235349,False,False
548,p,-633.92101803,False,False
548,r,103.017562753,False,False
548,l+r,102.523537267,False,False
548,l+p,-695.072244958,False,False
548,p+r,103.019047171,False,False
548,l*r,-1670.18679892,True,True
548,l*p,-694.147380479,False,False
548,p*r,158.132999569,False,False
548,l+r+p,102.523539203,False,False
548,l+r*p,-117.741741561,True,False
548,l*r+p,-636.82063771,False,False
548,l*p+r,103.017560322,False,False
548,l*r*p,-129.619792986,True,False
549,l,-1462.17404704,False,False
549,p,-1462.18036178,False,False
549,r,-654.47019887,False,False
549,l+r,-654.469639167,False,False
549,l+p,-1452.3735096,False,False
549,p+r,-654.200907616,False,False
549,l*r,-1504.05089113,False,False
549,l*p,-1037.28141037,True,False
549,p*r,-695.239670247,False,False
549,l+r+p,-654.469639127,False,False
549,l+r*p,-667.919579403,False,False
549,l*r+p,-1504.03857339,False,False
549,l*p+r,-743.377905469,True,False
549,l*r*p,-1504.05089332,False,False
550,l,-484.838497669,False,False
550,p,-378.258097978,False,False
550,r,573.79827245,False,False
550,l+r,573.001805287,False,False
550,l+p,-216.197124044,False,False
550,p+r,573.798267636,False,False
550,l*r,-484.126589138,False,False
550,l*p,-286.623965655,False,False
550,p*r,28.5623872065,True,False
550,l+r+p,-159.7430941,False,False
550,l+r*p,608.368008962,False,False
550,l*r+p,-367.165698275,False,False
550,l*p+r,-286.595283737,False,False
550,l*r*p,-484.126587572,False,False
551,l,-476.150542974,False,False
551,p,-474.578229282,False,False
551,r,615.297492018,False,False
551,l+r,624.755658375,False,False
551,l+p,-475.284091603,False,False
551,p+r,-379.074480223,False,False
551,l*r,-474.578203723,False,False
551,l*p,-316.580230634,False,False
551,p*r,675.498277102,False,False
551,l+r+p,-465.417846266,False,False
551,l+r*p,676.206285643,False,False
551,l*r+p,-474.578228864,False,False
551,l*p+r,-316.618152365,False,False
551,l*r*p,-474.578203674,False,False
552,l,-924.672057019,False,False
552,p,-932.57623527,False,False
552,r,529.528055905,False,False
552,l+r,529.538511106,False,False
552,l+p,-7860.66831962,True,True
552,p+r,529.528144298,False,False
552,l*r,502.978528488,False,False
552,l*p,-924.441990857,True,False
552,p*r,503.073838909,False,False
552,l+r+p,523.914905352,False,False
552,l+r*p,542.722579708,False,False
552,l*r+p,531.368040214,False,False
552,l*p+r,-914.989670881,True,False
552,l*r*p,31.652241678,True,False
553,l,-555.439340488,False,False
553,p,-554.151767475,False,False
553,r,331.96700617,False,False
553,l+r,331.048145085,False,False
553,l+p,-555.062629277,False,False
553,p+r,-386.852977675,False,False
553,l*r,-554.151753997,False,False
553,l*p,-444.030253627,False,False
553,p*r,372.304617146,False,False
553,l+r+p,331.048144718,False,False
553,l+r*p,371.773488542,False,False
553,l*r+p,-554.151766077,False,False
553,l*p+r,-437.372155267,False,False
553,l*r*p,-554.151754894,False,False
554,l,-619.73903464,False,False
554,p,-619.506665704,False,False
554,r,369.32738724,False,False
554,l+r,368.897518037,False,False
554,l+p,-614.295179677,False,False
554,p+r,369.334316374,False,False
554,l*r,-59.2993255722,True,False
554,l*p,-471.133272167,False,False
554,p*r,418.365925488,False,False
554,l+r+p,-614.249537354,False,False
554,l+r*p,406.430284988,False,False
554,l*r+p,-352.677535124,False,False
554,l*p+r,321.254260909,False,False
554,l*r*p,285.677709675,False,False
555,l,-1520.56013471,False,False
555,p,-1520.58197939,False,False
555,r,-868.06233526,False,False
555,l+r,-861.863834989,False,False
555,l+p,-1433.81223843,False,False
555,p+r,-597.63060638,False,False
555,l*r,-1581.84548328,False,False
555,l*p,-1499.83265639,False,False
555,p*r,-660.365134495,False,False
555,l+r+p,-582.871477225,False,False
555,l+r*p,-661.002688178,False,False
555,l*r+p,-1581.7597958,False,False
555,l*p+r,-1228.22341325,True,False
555,l*r*p,-1581.84548681,False,False
556,l,-498.017654774,False,False
556,p,-486.629107275,False,False
556,r,504.528610165,False,False
556,l+r,10.6842731973,True,False
556,l+p,-225.536185465,False,False
556,p+r,504.527170653,False,False
556,l*r,-502.738200064,False,False
556,l*p,-364.172894326,False,False
556,p*r,544.133124278,False,False
556,l+r+p,-225.167812341,False,False
556,l+r*p,543.94403168,False,False
556,l*r+p,-473.503431317,False,False
556,l*p+r,161.285850813,False,False
556,l*r*p,-502.7381996,False,False
557,l,-568.546125403,False,False
557,p,-567.313570921,False,False
557,r,306.546868022,False,False
557,l+r,305.773005469,False,False
557,l+p,-568.546121636,False,False
557,p+r,306.546880434,False,False
557,l*r,-567.31355873,False,False
557,l*p,-550.050375667,False,False
557,p*r,195.899505162,False,False
557,l+r+p,305.773005,False,False
557,l+r*p,346.043640636,False,False
557,l*r+p,-567.313569244,False,False
557,l*p+r,-550.04258683,False,False
557,l*r*p,-567.313559039,False,False
558,l,-1208.57956075,False,False
558,p,-1208.97375006,False,False
558,r,-203.268682127,False,False
558,l+r,-201.150527748,False,False
558,l+p,-1134.33623651,False,False
558,p+r,-203.268684876,False,False
558,l*r,-242.689813458,False,False
558,l*p,-1237.28970835,False,False
558,p*r,-102.865405266,False,False
558,l+r+p,-982.229908965,False,False
558,l+r*p,-101.707757934,False,False
558,l*r+p,-594.467571257,False,False
558,l*p+r,-203.268687237,False,False
558,l*r*p,-161.445535494,False,False
559,l,-498.063230483,False,False
559,p,-494.741614912,False,False
559,r,616.351424039,False,False
559,l+r,36.4761155751,True,False
559,l+p,-498.063231152,False,False
559,p+r,616.351300847,False,False
559,l*r,-496.338675383,False,False
559,l*p,-198.194720655,False,False
559,p*r,531.03604536,False,False
559,l+r+p,615.803922397,False,False
559,l+r*p,678.883683526,False,False
559,l*r+p,-348.454938265,False,False
559,l*p+r,-29.1316410529,True,False
559,l*r*p,-496.338680531,False,False
560,l,-741.531118649,False,False
560,p,-627.932065727,False,False
560,r,280.039430088,False,False
560,l+r,279.718504051,False,False
560,l+p,-741.531024992,False,False
560,p+r,-90.9631030827,True,False
560,l*r,-104.717693766,True,False
560,l*p,-639.837442607,False,False
560,p*r,322.815753721,False,False
560,l+r+p,-632.886231411,False,False
560,l+r*p,317.614963694,False,False
560,l*r+p,-686.873892766,False,False
560,l*p+r,-648.453877129,False,False
560,l*r*p,-97.0441911659,True,False
561,l,-1542.53795371,False,False
561,p,-1542.53698491,False,False
561,r,-850.057197877,False,False
561,l+r,-856.471572647,False,False
561,l+p,-1542.54003321,False,False
561,p+r,-1286.02304716,False,False
561,l*r,-869.170521861,False,False
561,l*p,-1533.51072975,True,False
561,p*r,-851.281209028,False,False
561,l+r+p,-1290.48363468,False,False
561,l+r*p,-838.76496278,False,False
561,l*r+p,-866.523241161,False,False
561,l*p+r,-1350.80123011,True,False
561,l*r*p,-1584.90930896,False,False
562,l,-503.86023523,False,False
562,p,-503.565145618,False,False
562,r,442.506702154,False,False
562,l+r,441.805238024,False,False
562,l+p,-474.744236389,False,False
562,p+r,-10.9324209391,True,False
562,l*r,-503.565122033,False,False
562,l*p,-258.488132817,False,False
562,p*r,278.070565561,False,False
562,l+r+p,-417.549659397,False,False
562,l+r*p,502.373197064,False,False
562,l*r+p,-482.949981374,False,False
562,l*p+r,-321.443052031,False,False
562,l*r*p,-503.565119435,False,False
563,l,-574.772985825,False,False
563,p,-580.388222374,False,False
563,r,520.862013726,False,False
563,l+r,471.906394463,False,False
563,l+p,-449.510877272,False,False
563,p+r,520.862018734,False,False
563,l*r,-580.388211518,False,False
563,l*p,-561.055959442,True,False
563,p*r,486.554282671,False,False
563,l+r+p,-419.544105023,False,False
563,l+r*p,570.070359693,False,False
563,l*r+p,-580.388227176,False,False
563,l*p+r,-520.238029935,False,False
563,l*r*p,-580.388211834,False,False
564,l,-1417.01437703,False,False
564,p,-1426.05742719,False,False
564,r,-334.871317613,False,False
564,l+r,-334.86573265,False,False
564,l+p,-1425.98499903,False,False
564,p+r,-433.87587699,False,False
564,l*r,-1531.2708611,False,False
564,l*p,-549.667962521,True,False
564,p*r,-478.976229938,False,False
564,l+r+p,-1083.0070834,False,False
564,l+r*p,-387.704434652,False,False
564,l*r+p,-438.965871162,True,False
564,l*p+r,-1237.41876558,False,False
564,l*r*p,-267.084447456,False,False
565,l,-762.908878335,False,False
565,p,-738.372809041,False,False
565,r,162.875434318,False,False
565,l+r,-109.23316733,True,False
565,l+p,-704.123971971,False,False
565,p+r,-259.181563536,False,False
565,l*r,-135.764513118,True,False
565,l*p,-762.911716497,False,False
565,p*r,225.945011728,False,False
565,l+r+p,163.711670158,False,False
565,l+r*p,229.849125519,False,False
565,l*r+p,-707.319717626,False,False
565,l*p+r,-731.126128598,True,False
565,l*r*p,-1670.19872125,True,True
566,l,-636.734380886,False,False
566,p,-535.15051644,False,False
566,r,535.095905461,False,False
566,l+r,534.812726285,False,False
566,l+p,-636.734382361,False,False
566,p+r,535.095901312,False,False
566,l*r,-635.571359141,True,False
566,l*p,-523.896195948,False,False
566,p*r,251.303894524,False,False
566,l+r+p,-632.219030779,False,False
566,l+r*p,580.091599627,False,False
566,l*r+p,-535.150521193,False,False
566,l*p+r,-556.572595134,False,False
566,l*r*p,-1670.18380359,True,True
567,l,-1572.42793892,False,False
567,p,-1572.43886779,False,False
567,r,-885.236832673,False,False
567,l+r,-884.827783569,True,False
567,l+p,-1506.96166914,False,False
567,p+r,-885.236832698,False,False
567,l*r,-910.441139827,False,False
567,l*p,-1477.04935299,False,False
567,p*r,-910.824220988,False,False
567,l+r+p,-2889087.12856,True,True
567,l+r*p,-910.823142625,False,False
567,l*r+p,-1616.87122675,False,False
567,l*p+r,-1327.98126627,True,False
567,l*r*p,-1616.94670164,False,False
568,l,-681.244673949,False,False
568,p,-680.234958388,False,False
568,r,140.222776527,False,False
568,l+r,-17.2878522157,False,False
568,l+p,-681.244679356,False,False
568,p+r,140.222085283,False,False
568,l*r,111.397609362,False,False
568,l*p,-686.495058959,False,False
568,p*r,207.517267235,False,False
568,l+r+p,-611.814019558,False,False
568,l+r*p,207.215034487,False,False
568,l*r+p,-605.391065395,False,False
568,l*p+r,-637.153336823,False,False
568,l*r*p,-680.234954742,False,False
569,l,-664.06125638,False,False
569,p,-668.643802436,False,False
569,r,726.382443151,False,False
569,l+r,53.8035038588,True,False
569,l+p,-601.167568539,False,False
569,p+r,735.917772402,False,False
569,l*r,729.666740812,False,False
569,l*p,-510.172381572,False,False
569,p*r,736.598328657,False,False
569,l+r+p,-574.026840553,False,False
569,l+r*p,58.5417913319,True,False
569,l*r+p,45.5704689877,True,False
569,l*p+r,-459.593141247,False,False
569,l*r*p,811.207973582,False,False
570,l,-1217.18578,False,False
570,p,-1217.45383906,False,False
570,r,91.3200304336,False,False
570,l+r,92.0500844881,False,False
570,l+p,-2144.19042196,False,False
570,p+r,-583.796542281,False,False
570,l*r,-1261.11034959,False,False
570,l*p,-145.365654373,True,False
570,p*r,148.959794168,False,False
570,l+r+p,101.789517469,False,False
570,l+r*p,163.047229362,False,False
570,l*r+p,-185.444389512,True,False
570,l*p+r,-90.0101474381,True,False
570,l*r*p,131.012218759,False,False
571,l,-652.765954702,False,False
571,p,-652.833552038,False,False
571,r,415.855779113,False,False
571,l+r,-4.4051987108,True,False
571,l+p,-444.254812234,False,False
571,p+r,427.407088691,False,False
571,l*r,403.728842977,False,False
571,l*p,-652.492195874,False,False
571,p*r,481.822086426,False,False
571,l+r+p,405.332507042,False,False
571,l+r*p,481.557250959,False,False
571,l*r+p,-308.653602307,False,False
571,l*p+r,415.95725798,False,False
571,l*r*p,-1670.18432597,True,True
572,l,-675.451143427,False,False
572,p,-674.565914531,False,False
572,r,371.86228303,False,False
572,l+r,371.40124862,False,False
572,l+p,-675.451143774,False,False
572,p+r,371.862279937,False,False
572,l*r,-19.3283544568,True,False
572,l*p,-490.070160698,False,False
572,p*r,427.759329621,False,False
572,l+r+p,-21.3951944128,True,False
572,l+r*p,-12.9088175942,True,False
572,l*r+p,-325.734738838,False,False
572,l*p+r,-322.097302497,False,False
572,l*r*p,434.356960529,False,False
573,l,-1754.54440249,False,False
573,p,-1754.56480676,False,False
573,r,-1043.33098417,False,False
573,l+r,-1048.29246835,True,False
573,l+p,-1932.78443332,False,False
573,p+r,-1043.33098417,False,False
573,l*r,-1787.22609363,False,False
573,l*p,-1515.76595146,False,False
573,p*r,-1025.78881871,True,False
573,l+r+p,-1446.88091277,True,False
573,l+r*p,-1044.26169334,False,False
573,l*r+p,-1787.21174083,False,False
573,l*p+r,-1461.85341515,False,False
573,l*r*p,-975.519985498,False,False
574,l,-699.767502309,False,False
574,p,-702.688521737,False,False
574,r,520.005223855,False,False
574,l+r,27.6614372066,True,False
574,l+p,-661.380337073,False,False
574,p+r,513.446617942,False,False
574,l*r,20.8209691448,True,False
574,l*p,-647.187320506,False,False
574,p*r,573.421435873,False,False
574,l+r+p,-401.128395709,False,False
574,l+r*p,573.598425374,False,False
574,l*r+p,-660.949534483,False,False
574,l*p+r,-2126.3394944,True,True
574,l*r*p,-1670.18829636,True,True
575,l,-500.271348347,False,False
575,p,-500.74644378,False,False
575,r,456.893335105,False,False
575,l+r,7.03965097026,True,False
575,l+p,-444.907769557,False,False
575,p+r,-469.305469707,False,False
575,l*r,-500.746430561,False,False
575,l*p,102.725709356,False,False
575,p*r,503.826395948,False,False
575,l+r+p,-484.548776424,False,False
575,l+r*p,503.632245263,False,False
575,l*r+p,-488.542124558,False,False
575,l*p+r,-585.511507371,True,True
575,l*r*p,-500.746423775,False,False
576,l,-1043.03042134,False,False
576,p,-1052.08137705,False,False
576,r,110.635927632,False,False
576,l+r,111.528726466,False,False
576,l+p,-855.462216958,False,False
576,p+r,-99.9046465099,True,False
576,l*r,107.88357198,False,False
576,l*p,-1052.08136842,False,False
576,p*r,207.972025325,False,False
576,l+r+p,-813.763453761,False,False
576,l+r*p,183.838905041,False,False
576,l*r+p,-25.8751687292,False,False
576,l*p+r,-23415.2247813,False,False
576,l*r*p,180.078279178,False,False
577,l,-599.08488882,False,False
577,p,-597.975015196,False,False
577,r,475.696448974,False,False
577,l+r,478.477262969,False,False
577,l+p,-536.330030719,False,False
577,p+r,-519.941258638,False,False
577,l*r,414.628026608,False,False
577,l*p,-392.306468606,False,False
577,p*r,-8.26116193493,True,False
577,l+r+p,-382.925355784,True,False
577,l+r*p,-8.34048026496,True,False
577,l*r+p,462.948282795,False,False
577,l*p+r,-385.255202182,False,False
577,l*r*p,435.746637382,False,False
578,l,-433.422044099,False,False
578,p,-431.363701886,False,False
578,r,600.365339971,False,False
578,l+r,602.374287551,False,False
578,l+p,-317.872210307,False,False
578,p+r,-429.297159222,False,False
578,l*r,-431.363658052,False,False
578,l*p,-439.033038376,False,False
578,p*r,655.679941211,False,False
578,l+r+p,16.5301980059,True,False
578,l+r*p,16.5301973495,True,False
578,l*r+p,-431.363711078,False,False
578,l*p+r,-439.027284087,False,False
578,l*r*p,-431.363665207,False,False
579,l,-1652.48711082,False,False
579,p,-1652.49110409,False,False
579,r,-1275.873351,False,False
579,l+r,-1275.87333218,False,False
579,l+p,-1652.4884446,False,False
579,p+r,-1276.03436925,False,False
579,l*r,-1301.33430039,False,False
579,l*p,-1764.68868279,False,False
579,p*r,-1295.83289585,True,False
579,l+r+p,-1274.48998952,False,False
579,l+r*p,-1313.13434073,True,False
579,l*r+p,-1730.61773372,False,False
579,l*p+r,-1462.55871554,False,False
579,l*r*p,-1282.42544975,True,False
580,l,-571.69914026,False,False
580,p,-576.948573939,False,False
580,r,545.559066199,False,False
580,l+r,546.718310784,False,False
580,l+p,-405.95069118,False,False
580,p+r,504.90612109,False,False
580,l*r,-576.948561695,False,False
580,l*p,-45.0867219228,True,False
580,p*r,594.844979744,False,False
580,l+r+p,-404.985117378,False,False
580,l+r*p,605.991198909,False,False
580,l*r+p,-576.948572493,False,False
580,l*p+r,-521.496526028,False,False
580,l*r*p,-576.948563077,False,False
581,l,-652.846446981,False,False
581,p,-17.2208759795,True,False
581,r,804.926722287,False,False
581,l+r,806.680225691,False,False
581,l+p,62.9771690931,True,False
581,p+r,804.481941628,False,False
581,l*r,59.1585995679,True,False
581,l*p,-663.359219116,False,False
581,p*r,857.350083766,False,False
581,l+r+p,-264.806176464,False,False
581,l+r*p,66.3174884178,True,False
581,l*r+p,63.0227495911,True,False
581,l*p+r,61.8124797577,True,False
581,l*r*p,57.444973298,True,False
582,l,-1218.63202921,False,False
582,p,-1227.602162,False,False
582,r,-1.00914537064,False,False
582,l+r,-142.059959595,True,False
582,l+p,-976.184547018,False,False
582,p+r,-931.505066029,False,False
582,l*r,-1255.02910635,False,False
582,l*p,-1218.6301551,False,False
582,p*r,61.3884998775,False,False
582,l+r+p,-977.975416359,False,False
582,l+r*p,63.0647123896,False,False
582,l*r+p,-500.610542711,False,False
582,l*p+r,-209342.24426,True,True
582,l*r*p,57.162793001,False,False
583,l,-574.716837179,False,False
583,p,-575.109196654,False,False
583,r,361.070969305,False,False
583,l+r,360.222014484,False,False
583,l+p,-574.716831162,False,False
583,p+r,-575.102052926,False,False
583,l*r,-573.431199736,False,False
583,l*p,-561.669274743,False,False
583,p*r,416.423461039,False,False
583,l+r+p,-577.2144305,False,False
583,l+r*p,410.18350916,False,False
583,l*r+p,-422.866668644,False,False
583,l*p+r,-471.641827652,False,False
583,l*r*p,-573.431199553,False,False
584,l,-484.570430096,False,False
584,p,-482.726210976,False,False
584,r,492.299428482,False,False
584,l+r,491.403849548,False,False
584,l+p,-484.57045245,False,False
584,p+r,-310.290318863,False,False
584,l*r,-482.726176293,False,False
584,l*p,-398.362057597,False,False
584,p*r,559.412119176,False,False
584,l+r+p,-368.989505292,False,False
584,l+r*p,530.767771338,False,False
584,l*r+p,-482.726201935,False,False
584,l*p+r,-350.215066121,False,False
584,l*r*p,-482.726182962,False,False
585,l,-1547.32375785,False,False
585,p,-1556.17734294,False,False
585,r,-912.285269388,False,False
585,l+r,-748.616406967,True,False
585,l+p,-1394.55224651,False,False
585,p+r,-745.537770911,False,False
585,l*r,-1591.29563163,False,False
585,l*p,-1547.32382032,False,False
585,p*r,-724.259038059,False,False
585,l+r+p,-1305.57677885,False,False
585,l+r*p,-708.023268556,False,False
585,l*r+p,-1591.17168504,False,False
585,l*p+r,-1266.27184209,True,False
585,l*r*p,-1591.29563397,False,False
586,l,-396.947201858,False,False
586,p,-355.792135096,False,False
586,r,609.037312174,False,False
586,l+r,611.907699214,False,False
586,l+p,370.298098101,False,False
586,p+r,-355.831775602,False,False
586,l*r,-395.138267353,False,False
586,l*p,-325.632587515,False,False
586,p*r,673.969877214,False,False
586,l+r+p,597.274324566,False,False
586,l+r*p,32.0308237095,True,False
586,l*r+p,-355.789799219,False,False
586,l*p+r,-326.474199603,False,False
586,l*r*p,-395.138282495,False,False
587,l,-484.808505386,False,False
587,p,-492.950002628,False,False
587,r,607.040038568,False,False
587,l+r,609.155957814,False,False
587,l+p,-128.320745225,False,False
587,p+r,607.042010105,False,False
587,l*r,-492.94994775,False,False
587,l*p,-484.726207532,True,False
587,p*r,35.469594151,True,False
587,l+r+p,-127.836948243,False,False
587,l+r*p,680.64418521,False,False
587,l*r+p,-61.1931195196,False,False
587,l*p+r,609.189876885,False,False
587,l*r*p,-492.949949258,False,False
588,l,-1227.82069757,False,False
588,p,-1237.92371401,False,False
588,r,163.734252526,False,False
588,l+r,-74.2781184805,True,False
588,l+p,-962.038452483,False,False
588,p+r,163.734252524,False,False
588,l*r,-1326.09418313,False,False
588,l*p,-1221.63980581,True,False
588,p*r,237.548397529,False,False
588,l+r+p,-812.541659844,False,False
588,l+r*p,232.120616724,False,False
588,l*r+p,-977.035976348,True,False
588,l*p+r,64.3035100101,False,False
588,l*r*p,-1326.09418725,False,False
589,l,-436.249303606,False,False
589,p,-435.080618918,False,False
589,r,672.027047391,False,False
589,l+r,672.182487947,False,False
589,l+p,-241.079774502,False,False
589,p+r,-308.012406224,False,False
589,l*r,-435.080584303,False,False
589,l*p,423.508369538,False,False
589,p*r,698.042030443,False,False
589,l+r+p,41.5369301982,True,False
589,l+r*p,702.06531762,False,False
589,l*r+p,-435.080625967,False,False
589,l*p+r,-453.899154342,True,True
589,l*r*p,-435.080583096,False,False
590,l,-833.186647209,False,False
590,p,-771.758248115,False,False
590,r,213.239526763,False,False
590,l+r,206.197257169,False,False
590,l+p,-820.782443874,False,False
590,p+r,213.239602091,False,False
590,l*r,209.319793178,False,False
590,l*p,-589.33633023,False,False
590,p*r,-67.0879313773,True,False
590,l+r+p,215.075699034,False,False
590,l+r*p,-66.8723673482,True,False
590,l*r+p,-58.6663374827,True,False
590,l*p+r,-152.52340183,True,False
590,l*r*p,-1670.20100601,True,True
591,l,-1543.53400415,False,False
591,p,-1551.58377421,False,False
591,r,-1099.52512132,False,False
591,l+r,-1099.52424277,False,False
591,l+p,-1398.9803475,False,False
591,p+r,-1099.52512131,False,False
591,l*r,-1115.56348942,False,False
591,l*p,-1464.90953721,False,False
591,p*r,-1168.41025022,False,False
591,l+r+p,-1296.42096789,False,False
591,l+r*p,-1112.82175879,False,False
591,l*r+p,-1604.04279267,False,False
591,l*p+r,-1321.38072011,True,False
