cid,kernel,lml,white_added,second_exception
511,l*r,-323.861069168,True,False
511,l*p,-711.556507609,False,False
511,p*r,528.279231243,False,False
511,l+r+p,430.784605223,False,False
511,l+r*p,-18.2081362761,True,False
511,l*r+p,354.933003942,False,False
511,l*p+r,431.60753579,False,False
511,l*r*p,-871.242457964,False,False
512,l,-1099.48307201,False,False
512,p,-1099.06960616,False,False
512,r,195.520305146,False,False
512,l+r,195.435217683,False,False
512,l+p,-1105.10491839,False,False
512,p+r,198.010419927,False,False
512,l*r,-1099.06864907,True,False
512,l*p,-1099.06845358,False,False
512,p*r,268.850099671,False,False
512,l+r+p,-1106.36698925,False,False
512,l+r*p,268.848223532,False,False
512,l*r+p,-1087.69743464,False,False
512,l*p+r,-936.361466033,True,False
512,l*r*p,-203.565771421,True,False
513,l,-2142.05087349,False,False
513,p,-2142.03062534,False,False
513,r,-1473.22718408,False,False
513,l+r,-1473.22725922,False,False
513,l+p,-2142.02840986,False,False
513,p+r,-1473.22718416,False,False
513,l*r,-1508.31786584,False,False
513,l*p,-2221.06032098,False,False
513,p*r,-1572.26662656,False,False
513,l+r+p,-5812.14269355,False,False
513,l+r*p,-1724.87084957,False,False
513,l*r+p,-1501.18569658,False,False
513,l*p+r,-2253.01483771,True,False
513,l*r*p,-2276.65661447,False,False
514,l,-1014.16903361,False,False
514,p,-759.533190761,False,False
514,r,-105.228627128,False,False
514,l+r,-105.420983361,False,False
514,l+p,-1014.16903404,False,False
514,p+r,-105.228627586,False,False
514,l*r,-307.352746622,False,False
514,l*p,-1011.72441061,False,False
514,p*r,-47.5772364583,False,False
514,l+r+p,-307.511836319,True,False
514,l+r*p,-244.369701188,True,False
514,l*r+p,-1013.80818156,False,False
514,l*p+r,-105.228627106,False,False
514,l*r*p,-240.263680221,False,False
515,l,-840.057368635,False,False
515,p,-874.894139902,False,False
515,r,1179.8462278,False,False
515,l+r,148.43677426,True,False
515,l+p,223.532672821,False,False
515,p+r,1179.81099134,False,False
515,l*r,663.52605139,False,False
515,l*p,-835.228533716,False,False
515,p*r,131.750732782,True,False
515,l+r+p,1167.51891108,False,False
515,l+r*p,-1949.62642223,True,True
515,l*r+p,-2033.91212962,True,True
515,l*p+r,-840.071056848,True,False
515,l*r*p,-3.78517911356,True,False
516,l,-1557.62553625,False,False
516,p,-1586.51074039,False,False
516,r,584.856023563,False,False
516,l+r,585.228862801,False,False
516,l+p,585.545048067,False,False
516,p+r,584.856023419,False,False
516,l*r,-2117.65030957,True,True
516,l*p,-1597.014091,False,False
516,p*r,628.015839141,False,False
516,l+r+p,582.286388901,False,False
516,l+r*p,579.641720795,False,False
516,l*r+p,-749.895058334,False,False
516,l*p+r,-361.951105622,True,False
516,l*r*p,-2117.65030957,True,True
517,l,-869.52804781,False,False
517,p,-674.126998917,False,False
517,r,414.044929058,False,False
517,l+r,-25.0922864177,True,False
517,l+p,-869.452973423,False,False
517,p+r,414.044928457,False,False
517,l*r,243.847947815,False,False
517,l*p,-642.059793098,True,False
517,p*r,496.821721944,False,False
517,l+r+p,409.577781774,False,False
517,l+r*p,-17.1301752267,True,False
517,l*r+p,-863.549656345,False,False
517,l*p+r,-732.182182867,False,False
517,l*r*p,-98.3168181658,True,False
518,l,-1165.69309758,False,False
518,p,-1165.90490875,False,False
518,r,135.964659663,False,False
518,l+r,135.900754116,False,False
518,l+p,-1164.85049212,False,False
518,p+r,-122.987402119,True,False
518,l*r,-219.848515246,True,False
518,l*p,-974.297264344,False,False
518,p*r,214.044344165,False,False
518,l+r+p,-789.094361535,False,False
518,l+r*p,214.009979617,False,False
518,l*r+p,-843.06525171,False,False
518,l*p+r,-952.833364645,True,False
518,l*r*p,-219.848515635,True,False
519,l,-2166.39914756,False,False
519,p,-2166.39655908,False,False
519,r,-1204.44502568,False,False
519,l+r,-1211.03844267,True,False
519,l+p,-2166.39328772,False,False
519,p+r,-1824.1813733,False,False
519,l*r,-1236.8546064,False,False
519,l*p,-1634.34807831,True,False
519,p*r,-1281.85109383,True,False
519,l+r+p,-1211.73787433,True,False
519,l+r*p,-1307.28537203,False,False
519,l*r+p,-1224.94259281,False,False
519,l*p+r,-1616.84181768,False,False
519,l*r*p,-1197.09907976,False,False
520,l,-811.637858616,False,False
520,p,-810.432874346,False,False
520,r,800.729626385,False,False
520,l+r,50.9469152777,True,False
520,l+p,-811.637859121,False,False
520,p+r,-486.653210379,False,False
520,l*r,-810.432867894,False,False
520,l*p,-810.432871594,False,False
520,p*r,803.688621687,False,False
520,l+r+p,800.15425678,False,False
520,l+r*p,58.1681788755,True,False
520,l*r+p,-489.350138968,False,False
520,l*p+r,-27.0356428645,True,False
520,l*r*p,-810.432865658,False,False
521,l,-786.305246524,False,False
521,p,-814.00672015,False,False
521,r,851.1945134,False,False
521,l+r,856.59203979,False,False
521,l+p,-291.013960862,True,False
521,p+r,-793.306905112,False,False
521,l*r,-814.006704836,False,False
521,l*p,-786.273138104,True,False
521,p*r,1014.43621386,False,False
521,l+r+p,-293.105470354,False,False
521,l+r*p,63.7304238767,True,False
521,l*r+p,105.079423527,False,False
521,l*p+r,-53.088463958,True,False
521,l*r*p,-814.006703737,False,False
522,l,-1631.13157971,False,False
522,p,-1657.7481434,False,False
522,r,-18.9271546925,False,False
522,l+r,-12.4796873322,False,False
522,l+p,-1443.55108005,False,False
522,p+r,-89.8870317064,False,False
522,l*r,-405.743887142,True,False
522,l*p,-880066.471427,True,True
522,p*r,73.9816897364,False,False
522,l+r+p,34.4441041749,False,False
522,l+r*p,79.3916144438,False,False
522,l*r+p,-405.74444106,True,False
522,l*p+r,-2118.27665673,False,False
522,l*r*p,-230.101045263,False,False
523,l,-945.879645585,False,False
523,p,-945.453307136,False,False
523,r,468.349196597,False,False
523,l+r,468.062674108,False,False
523,l+p,-945.876596899,False,False
523,p+r,468.34915767,False,False
523,l*r,-77.4955438151,True,False
523,l*p,-945.453304252,False,False
523,p*r,539.002253397,False,False
523,l+r+p,468.062674401,False,False
523,l+r*p,2.032756303,True,False
523,l*r+p,-945.453319302,False,False
523,l*p+r,468.349196505,False,False
523,l*r*p,-2033.78677448,True,True
524,l,-1046.71748254,False,False
524,p,-1047.28289466,False,False
524,r,272.412316798,False,False
524,l+r,265.525391776,False,False
524,l+p,-1044.2739324,True,False
524,p+r,249.710024988,False,False
524,l*r,185.653540728,False,False
524,l*p,-1046.79386496,False,False
524,p*r,387.882510234,False,False
524,l+r+p,-68.1137702556,True,False
524,l+r*p,371.709437091,False,False
524,l*r+p,-1043.75010768,False,False
524,l*p+r,-923.329364774,False,False
524,l*r*p,-97.2333931392,True,False
525,l,-2332.99288826,False,False
525,p,-145736.386267,False,False
525,r,-255.284757717,False,False
525,l+r,-200.296283546,True,False
525,l+p,-1834.14462543,False,False
525,p+r,-567416.516404,False,False
525,l*r,-8688.18377146,True,True
525,l*p,-280063.210816,False,False
525,p*r,-153.813964163,True,False
525,l+r+p,-186.642228242,True,False
525,l+r*p,-767.311016048,False,False
525,l*r+p,-8645.85280744,True,True
525,l*p+r,-53191674.7687,True,True
525,l*r*p,-8688.18377146,True,True
526,l,-1140.43926998,False,False
526,p,-1174.88212552,False,False
526,r,1043.9774101,False,False
526,l+r,1044.01314502,False,False
526,l+p,-482.606884759,True,False
526,p+r,1003.7155631,False,False
526,l*r,-1174.8821245,False,False
526,l*p,-26684.5748588,True,True
526,p*r,1112.81542654,False,False
526,l+r+p,-538.984331559,True,False
526,l+r*p,964.472719701,False,False
526,l*r+p,-1172.87862771,False,False
526,l*p+r,93.1252220728,True,False
526,l*r*p,-77.7213768193,True,False
527,l,-743.025210045,False,False
527,p,-773.297737214,False,False
527,r,931.725299117,False,False
527,l+r,937.03987439,False,False
527,l+p,935.266698551,False,False
527,p+r,931.725235232,False,False
527,l*r,-773.297728509,False,False
527,l*p,-741.786380441,False,False
527,p*r,942.724264689,False,False
527,l+r+p,-425.160509071,False,False
527,l+r*p,62.4291745679,True,False
527,l*r+p,-773.297740051,False,False
527,l*p+r,-1158.77438188,True,True
527,l*r*p,-773.297728571,False,False
528,l,-1793.64395429,False,False
528,p,-1827.48068401,False,False
528,r,376.706523959,False,False
528,l+r,370.786707027,False,False
528,l+p,-1314.25153421,False,False
528,p+r,375.698957374,False,False
528,l*r,-2288.09203933,True,True
528,l*p,-1793.64434399,False,False
528,p*r,451.504564846,False,False
528,l+r+p,-7.43843080422,True,False
528,l+r*p,417.399613956,False,False
528,l*r+p,276.105959921,False,False
528,l*p+r,-1645.97504054,False,False
528,l*r*p,-2288.09203933,True,True
529,l,-650.407721844,False,False
529,p,-651.450898326,False,False
529,r,649.45057541,False,False
529,l+r,648.613091371,False,False
529,l+p,-389.762381743,False,False
529,p+r,649.450567277,False,False
529,l*r,-651.450871942,False,False
529,l*p,-365.005087228,False,False
529,p*r,761.235032077,False,False
529,l+r+p,649.327442096,False,False
529,l+r*p,747.102446465,False,False
529,l*r+p,-456.655222787,False,False
529,l*p+r,-535.929847089,False,False
529,l*r*p,-651.45087028,False,False
530,l,-1167.79178171,False,False
530,p,-1176.72329548,False,False
530,r,458.005982683,False,False
530,l+r,458.035035545,False,False
530,l+p,-1128.99545555,False,False
530,p+r,-23.9486723985,True,False
530,l*r,-114.328871547,True,False
530,l*p,-113.836225297,True,False
530,p*r,529.723493876,False,False
530,l+r+p,461.527535976,False,False
530,l+r*p,509.338222277,False,False
530,l*r+p,-976.914750628,False,False
530,l*p+r,-23.948666699,True,False
530,l*r*p,-134.4763255,True,False
531,l,-2406.89815568,False,False
531,p,-2437.62342081,True,False
531,r,-978.581660897,False,False
531,l+r,-978.581507221,True,False
531,l+p,-2226.93326729,False,False
531,p+r,-2342.34790637,False,False
531,l*r,-1152.32555129,False,False
531,l*p,-2437.58918444,True,False
531,p*r,-1289.13425429,False,False
531,l+r+p,-4441.24061743,False,False
531,l+r*p,-902.249110014,True,False
531,l*r+p,-1152.3124745,False,False
531,l*p+r,-770.869396839,True,False
531,l*r*p,-1104.22645846,False,False
532,l,-854.602935426,False,False
532,p,-879.956071401,False,False
532,r,832.083339201,False,False
532,l+r,964.269784584,False,False
532,l+p,-676.152119744,False,False
532,p+r,962.002855261,False,False
532,l*r,-66.4331454972,True,False
532,l*p,-827.246128112,False,False
532,p*r,944.67818463,False,False
532,l+r+p,-680.66632984,False,False
532,l+r*p,52.5769254681,True,False
532,l*r+p,-66.4331506733,True,False
532,l*p+r,905.505730987,False,False
532,l*r*p,-2034.19803195,True,True
533,l,-739.264618078,False,False
533,p,-774.101388868,False,False
533,r,1010.79328294,False,False
533,l+r,1294.34600488,False,False
533,l+p,1017.12801687,False,False
533,p+r,1287.80710389,False,False
533,l*r,-2033.77801237,True,True
533,l*p,-753.199907407,False,False
533,p*r,132.045108675,True,False
533,l+r+p,1294.78557034,False,False
533,l+r*p,128.724968633,True,False
533,l*r+p,119.803842733,True,False
533,l*p+r,1296.29286907,False,False
533,l*r*p,-774.101377252,False,False
534,l,-1698.08304521,False,False
534,p,-1716.31365348,False,False
534,r,225.301889799,False,False
534,l+r,225.301852903,False,False
534,l+p,-1601.33075472,True,False
534,p+r,225.301891386,False,False
534,l*r,-2556.46015775,True,True
534,l*p,-1698.12992499,False,False
534,p*r,-477.941674675,False,False
534,l+r+p,225.301855287,False,False
534,l+r*p,-602.517708031,False,False
534,l*r+p,-2553.60359932,True,True
534,l*p+r,225.258100472,False,False
534,l*r*p,-474.393456462,True,False
535,l,-1063.85311043,False,False
535,p,-1064.40815206,False,False
535,r,318.199587977,False,False
535,l+r,310.385257685,False,False
535,l+p,-1063.85311166,False,False
535,p+r,316.354562524,False,False
535,l*r,142.991524024,False,False
535,l*p,-839.432231589,False,False
535,p*r,414.058040334,False,False
535,l+r+p,-46.6847094073,True,False
535,l+r*p,426.780145422,False,False
535,l*r+p,-596.856525195,False,False
535,l*p+r,-869.483481762,False,False
535,l*r*p,-1063.88425217,False,False
536,l,-1123.96372369,False,False
536,p,-1123.59671421,False,False
536,r,140.86105596,False,False
536,l+r,140.71978802,False,False
536,l+p,-1123.96372401,False,False
536,p+r,-1116.06881838,False,False
536,l*r,-413.172611232,False,False
536,l*p,-1123.59671611,False,False
536,p*r,238.153491742,False,False
536,l+r+p,-1233.59971196,False,False
536,l+r*p,229.26622433,False,False
536,l*r+p,-180.468580612,True,False
536,l*p+r,140.861055443,False,False
536,l*r*p,-180.467072833,True,False
537,l,-2355.91829542,False,False
537,p,-2388.97043766,False,False
537,r,-5.05881344236,False,False
537,l+r,-4.55987043329,False,False
537,l+p,-2588524.95246,True,True
537,p+r,-36.6630948816,True,False
537,l*r,-14396.5079519,True,True
537,l*p,-2388.94653687,False,False
537,p*r,-991.736202429,False,False
537,l+r+p,-32.0110778864,True,False
537,l+r*p,-27.7250075816,True,False
537,l*r+p,-14318.0349715,True,True
537,l*p+r,-10799.3299875,False,False
537,l*r*p,-14396.5079519,True,True
538,l,-899.974535806,False,False
538,p,-931.176905087,False,False
538,r,428.555779846,False,False
538,l+r,-36.4076950669,True,False
538,l+p,-462.785423352,False,False
538,p+r,428.565968302,False,False
538,l*r,-931.176839075,False,False
538,l*p,-897.022445469,False,False
538,p*r,428.555780797,False,False
538,l+r+p,-461.635143115,True,False
538,l+r*p,-19.6058961046,True,False
538,l*r+p,-862.19090486,False,False
538,l*p+r,-188.609621407,True,False
538,l*r*p,-931.176898329,False,False
539,l,-573.147840347,False,False
539,p,-605.261952192,False,False
539,r,681.201574752,False,False
539,l+r,78.2035274336,True,False
539,l+p,-43.3936235607,False,False
539,p+r,681.20313168,False,False
539,l*r,-605.261918972,False,False
539,l*p,-573.176641747,True,False
539,p*r,837.485333788,False,False
539,l+r+p,-41.2825767023,False,False
539,l+r*p,822.449766948,False,False
539,l*r+p,77.6965038378,True,False
539,l*p+r,-11.2876742851,True,False
539,l*r*p,-605.261918878,False,False
540,l,-1313.98824036,False,False
540,p,-1348.5659242,False,False
540,r,953.748152705,False,False
540,l+r,953.775427558,False,False
540,l+p,-646.612849838,False,False
540,p+r,109.548809345,True,False
540,l*r,-1348.56717619,False,False
540,l*p,-1313.99539586,False,False
540,p*r,110.89462174,True,False
540,l+r+p,-647.032763973,False,False
540,l+r*p,936.510065144,False,False
540,l*r+p,-437.449932515,False,False
540,l*p+r,109.54880923,True,False
540,l*r*p,-1348.56717766,True,False
541,l,-628.06425178,False,False
541,p,-646.271479938,False,False
541,r,618.846077167,False,False
541,l+r,624.175128667,False,False
541,l+p,-302.31791768,False,False
541,p+r,618.846046112,False,False
541,l*r,-646.271462444,False,False
541,l*p,-618.474637545,False,False
541,p*r,707.870222787,False,False
541,l+r+p,-302.171824814,True,False
541,l+r*p,717.727816638,False,False
541,l*r+p,608.354439423,False,False
541,l*p+r,-270.321601133,False,False
541,l*r*p,-646.272054109,False,False
542,l,-1066.84139123,False,False
542,p,-1067.31421777,False,False
542,r,145.985092732,False,False
542,l+r,138.423929835,False,False
542,l+p,-1008.86676084,True,False
542,p+r,146.005528323,False,False
542,l*r,-1067.31419044,False,False
542,l*p,-415.005206623,True,False
542,p*r,254.099832518,False,False
542,l+r+p,145.708841435,False,False
542,l+r*p,-137.256738786,True,False
542,l*r+p,-941.453775376,False,False
542,l*p+r,145.743755293,False,False
542,l*r*p,-1067.3141774,False,False
543,l,-2291.41698912,False,False
543,p,-2324.77369168,False,False
543,r,-128.887583272,False,False
543,l+r,-155.434317592,True,False
543,l+p,-1796.91556586,False,False
543,p+r,-119.817551209,False,False
543,l*r,-7665.81143625,True,True
543,l*p,-2324.92320533,False,False
543,p*r,-924.799662817,False,False
543,l+r+p,-107.042054844,False,False
543,l+r*p,-913.431495746,False,False
543,l*r+p,-7629.92568917,True,True
543,l*p+r,-119.817558733,False,False
543,l*r*p,-7665.81143625,True,True
544,l,-959.404887764,False,False
544,p,-991.789343159,False,False
544,r,1092.14958565,False,False
544,l+r,89.0788812561,True,False
544,l+p,-498.35047594,False,False
544,p+r,1111.54017953,False,False
544,l*r,-991.789162033,False,False
544,l*p,-959.444779367,False,False
544,p*r,1093.90107879,False,False
544,l+r+p,-494.42536166,True,False
544,l+r*p,1093.55477792,False,False
544,l*r+p,87.1910518374,True,False
544,l*p+r,-792.351907612,False,False
544,l*r*p,-2034.18596119,True,True
545,l,-748.590161061,False,False
545,p,-780.345838084,False,False
545,r,872.093337674,False,False
545,l+r,877.637914974,False,False
545,l+p,-207.445171078,False,False
545,p+r,872.086259981,False,False
545,l*r,-780.345843408,False,False
545,l*p,-748.591864063,True,False
545,p*r,964.03848165,False,False
545,l+r+p,-340.045488362,False,False
545,l+r*p,45.8264145278,True,False
545,l*r+p,782.186264886,False,False
545,l*p+r,872.093314165,False,False
545,l*r*p,-780.345824984,False,False
546,l,-1704.13584177,False,False
546,p,-1738.09301502,False,False
546,r,274.203129323,False,False
546,l+r,278.705051167,False,False
546,l+p,-1206.96661065,False,False
546,p+r,274.203203399,False,False
546,l*r,-2211.48233099,True,True
546,l*p,-1844.25752821,False,False
546,p*r,-740.801997615,False,False
546,l+r+p,336.169127178,False,False
546,l+r*p,-720.51262092,False,False
546,l*r+p,-129.410152449,True,False
546,l*p+r,-1385.53583444,True,False
546,l*r*p,-2211.48233099,True,True
547,l,-1041.24559306,False,False
547,p,-1040.79580828,False,False
547,r,268.063986015,False,False
547,l+r,-82.8845553038,True,False
547,l+p,-1041.24557896,False,False
547,p+r,269.050148935,False,False
547,l*r,-187.524618009,True,False
547,l*p,-855.792129272,False,False
547,p*r,259.270034541,False,False
547,l+r+p,-691.152834782,True,False
547,l+r*p,379.756882216,False,False
547,l*r+p,-699.678139316,True,False
547,l*p+r,268.063987689,False,False
547,l*r*p,-177.941423948,True,False
548,l,-1353.58428481,False,False
548,p,-1353.5044345,False,False
548,r,-192.914330297,False,False
548,l+r,-192.940998826,False,False
548,l+p,-1353.58428482,False,False
548,p+r,-192.914622316,False,False
548,l*r,-343.747666853,False,False
548,l*p,-1183.56152053,False,False
548,p*r,-94.1359709708,False,False
548,l+r+p,-193.021893085,False,False
548,l+r*p,-113.72869577,False,False
548,l*r+p,-922.634352131,False,False
548,l*p+r,-63511.0524935,True,True
548,l*r*p,-376.620223205,True,False
549,l,-1838.14393333,False,False
549,p,-1838.18456673,False,False
549,r,-1419.0229446,False,False
549,l+r,-1419.02236653,False,False
549,l+p,-1838.1438643,False,False
549,p+r,-1419.0229449,False,False
549,l*r,-1515.8210389,True,False
549,l*p,-1518.70880239,False,False
549,p*r,-1586.74288895,False,False
549,l+r+p,-1417.437393,False,False
549,l+r*p,-1471.040961,False,False
549,l*r+p,-1470.5598106,False,False
549,l*p+r,-1964.86844371,False,False
549,l*r*p,-1508.37576101,False,False
550,l,-921.212392003,False,False
550,p,-954.381873575,False,False
550,r,1144.7199864,False,False
550,l+r,72.721851546,True,False
550,l+p,-199.803292817,False,False
550,p+r,1144.72269717,False,False
550,l*r,-953.670373631,False,False
550,l*p,-596.923135502,True,False
550,p*r,1214.01686342,False,False
550,l+r+p,-199.695998137,False,False
550,l+r*p,71.7179441332,True,False
550,l*r+p,-674.068047518,False,False
550,l*p+r,-3193.26306233,True,True
550,l*r*p,-954.385930007,False,False
551,l,-464.055942594,False,False
551,p,-449.673453715,False,False
551,r,542.620480126,False,False
551,l+r,541.266108464,False,False
551,l+p,539.622188109,False,False
551,p+r,-311.261824446,False,False
551,l*r,-462.448648216,False,False
551,l*p,-155.319372278,False,False
551,p*r,666.291342185,False,False
551,l+r+p,-319.894423439,False,False
551,l+r*p,665.152167306,False,False
551,l*r+p,-462.448706794,False,False
551,l*p+r,100.990028553,False,False
551,l*r*p,-462.44859215,False,False
552,l,-1359.57776083,False,False
552,p,-1360.88344911,False,False
552,r,-715.312603268,False,False
552,l+r,-715.314155809,False,False
552,l+p,-1354.28746768,False,False
552,p+r,-1540.79729717,False,False
552,l*r,-824.516648894,True,False
552,l*p,-122624.997891,True,True
552,p*r,-671.186283831,False,False
552,l+r+p,-1332.39419585,False,False
552,l+r*p,-671.187827036,False,False
552,l*r+p,-1224.20321226,False,False
552,l*p+r,-836.575745946,True,False
552,l*r*p,-1360.88344853,False,False
553,l,-1010.30423183,False,False
553,p,-1012.39618096,False,False
553,r,207.175033308,False,False
553,l+r,-101.993955358,True,False
553,l+p,-686.492599668,False,False
553,p+r,210.889960899,False,False
553,l*r,-198.606835309,True,False
553,l*p,-790.334372723,True,False
553,p*r,207.481053246,False,False
553,l+r+p,206.476139888,False,False
553,l+r*p,-97.8544951145,True,False
553,l*r+p,-750.191346637,False,False
553,l*p+r,207.175032469,False,False
553,l*r*p,-1012.39617735,False,False
554,l,-1116.03425581,False,False
554,p,-1089.04769138,False,False
554,r,85.0470482707,False,False
554,l+r,85.0673279685,False,False
554,l+p,-1047.86240539,False,False
554,p+r,97.7814065865,False,False
554,l*r,-115.396376495,False,False
554,l*p,-1117.36917147,False,False
554,p*r,163.492386086,False,False
554,l+r+p,83.5086907478,False,False
554,l+r*p,163.454274653,False,False
554,l*r+p,-1115.51635986,False,False
554,l*p+r,-1014.57387568,False,False
554,l*r*p,-2034.29306096,True,True
555,l,-2219.8697703,False,False
555,p,-2219.89867557,True,False
555,r,-1348.38993722,False,False
555,l+r,-1347.8345961,False,False
555,l+p,-2086.3269101,False,False
555,p+r,-1347.83509243,False,False
555,l*r,-1471.50768549,False,False
555,l*p,-2024.66753161,False,False
555,p*r,-1364.89949307,False,False
555,l+r+p,-1323.37848587,False,False
555,l+r*p,-1550.95544717,False,False
555,l*r+p,-1471.5572502,False,False
555,l*p+r,-1903.22803214,False,False
555,l*r*p,-1425.25806182,False,False
556,l,-787.493824833,False,False
556,p,-789.644347906,False,False
556,r,332.354928682,False,False
556,l+r,-70.8213588139,True,False
556,l+p,-628.979591821,False,False
556,p+r,258.942312506,False,False
556,l*r,-136.921918447,True,False
556,l*p,-699.203348775,False,False
556,p*r,401.261460046,False,False
556,l+r+p,-705.446655488,False,False
556,l+r*p,-67.9322876446,True,False
556,l*r+p,332.10210381,False,False
556,l*p+r,-699.198375261,False,False
556,l*r*p,-136.921887745,True,False
557,l,-686.630242749,False,False
557,p,-719.371686819,False,False
557,r,992.243600238,False,False
557,l+r,997.386808848,False,False
557,l+p,993.464215648,False,False
557,p+r,992.243590286,False,False
557,l*r,-719.371671044,False,False
557,l*p,-686.630253582,False,False
557,p*r,1078.22613942,False,False
557,l+r+p,159.864001529,False,False
557,l+r*p,1058.70314643,False,False
557,l*r+p,-719.371688145,False,False
557,l*p+r,-518.93058869,False,False
557,l*r*p,-719.371672268,False,False
558,l,-1312.2674834,False,False
558,p,-1312.3872272,False,False
558,r,-37.9421284781,False,False
558,l+r,-37.9650061891,False,False
558,l+p,-1312.2674923,False,False
558,p+r,-37.9421333224,False,False
558,l*r,-283.335898082,False,False
558,l*p,-1312.24233223,False,False
558,p*r,55.8529100569,False,False
558,l+r+p,-212.014076158,True,False
558,l+r*p,55.840369278,False,False
558,l*r+p,-384.35915113,True,False
558,l*p+r,-1263.5817088,False,False
558,l*r*p,-218.58203484,False,False
559,l,-1000.37296118,False,False
559,p,-1002.75829391,False,False
559,r,222.342635241,False,False
559,l+r,222.383571875,False,False
559,l+p,-720.490062701,False,False
559,p+r,185.222616843,False,False
559,l*r,96.3779317648,False,False
559,l*p,-990.608915169,True,False
559,p*r,307.1693517,False,False
559,l+r+p,-725.199305521,False,False
559,l+r*p,307.056026825,False,False
559,l*r+p,-741.796788148,False,False
559,l*p+r,-780.306558852,False,False
559,l*r*p,-120.441809827,True,False
560,l,-1281.70615739,False,False
560,p,-1281.93718764,False,False
560,r,13.7587062867,False,False
560,l+r,13.7240057954,False,False
560,l+p,-1281.70615756,False,False
560,p+r,13.7587170647,False,False
560,l*r,-1281.93713441,False,False
560,l*p,-1134.64901042,False,False
560,p*r,84.7458882099,False,False
560,l+r+p,13.7240054831,False,False
560,l+r*p,84.7318938637,False,False
560,l*r+p,-1007.15309795,True,False
560,l*p+r,-1134.64782125,False,False
560,l*r*p,-1281.93109703,True,False
561,l,-2120.48613148,False,False
561,p,-4017.83570584,True,False
561,r,-870.45664649,False,False
561,l+r,-930.900814656,True,False
561,l+p,-1958.26029183,False,False
561,p+r,-870.456650172,False,False
561,l*r,-1146.26464359,False,False
561,l*p,-3121.39016329,True,False
561,p*r,-1167.14595086,False,False
561,l+r+p,-840.745802998,False,False
561,l+r*p,-874.19000418,False,False
561,l*r+p,-1142.65786679,False,False
561,l*p+r,-1870.48334752,False,False
561,l*r*p,-1107.52434476,True,False
562,l,-1108.68817262,False,False
562,p,-1134.21285237,True,False
562,r,365.000118637,False,False
562,l+r,366.414069564,False,False
562,l+p,-876.843394947,False,False
562,p+r,-114.967776801,True,False
562,l*r,165.555602726,False,False
562,l*p,-1108.68704102,False,False
562,p*r,474.800589844,False,False
562,l+r+p,409.553794318,False,False
562,l+r*p,372.945216526,False,False
562,l*r+p,-2034.09080324,True,True
562,l*p+r,-114.967648275,True,False
562,l*r*p,-39.2009873042,False,False
563,l,-714.852147559,False,False
563,p,-744.198552411,False,False
563,r,638.180531544,False,False
563,l+r,645.878559643,False,False
563,l+p,-300.836739391,False,False
563,p+r,638.18052013,False,False
563,l*r,-744.198535314,False,False
563,l*p,-714.852149519,True,False
563,p*r,766.755309413,False,False
563,l+r+p,-300.456087054,False,False
563,l+r*p,36.7167186907,True,False
563,l*r+p,-744.198553286,False,False
563,l*p+r,-755.251667248,False,False
563,l*r*p,-744.198538973,False,False
564,l,-1868.03133248,False,False
564,p,-1899.09597278,False,False
564,r,-653.830102339,False,False
564,l+r,-651.38049311,False,False
564,l+p,-1577.46820165,False,False
564,p+r,-653.830102154,False,False
564,l*r,-896.625517825,False,False
564,l*p,-1868.02390414,True,False
564,p*r,-540.017261149,True,False
564,l+r+p,-1371.53557547,False,False
564,l+r*p,-703.046834093,False,False
564,l*r+p,-918.18561749,True,False
564,l*p+r,-1428.93600858,True,False
564,l*r*p,-2415.27945421,False,False
565,l,-1066.06139933,False,False
565,p,-1065.99188396,False,False
565,r,472.949259263,False,False
565,l+r,465.077907553,False,False
565,l+p,-932.400161267,False,False
565,p+r,-14.6544148969,True,False
565,l*r,327.30850709,False,False
565,l*p,-1065.96764699,True,False
565,p*r,546.802120176,False,False
565,l+r+p,475.511559108,False,False
565,l+r*p,544.920802481,False,False
565,l*r+p,-1065.99027461,False,False
565,l*p+r,-14.6544126393,True,False
565,l*r*p,359.468431362,False,False
566,l,-1243.51398604,False,False
566,p,-1243.33029959,False,False
566,r,250.681999113,False,False
566,l+r,250.637124389,False,False
566,l+p,-1243.51400184,False,False
566,p+r,250.666751567,False,False
566,l*r,-132.515755516,True,False
566,l*p,-1147.41607581,False,False
566,p*r,303.332089125,False,False
566,l+r+p,-991.58041677,True,False
566,l+r*p,326.318780471,False,False
566,l*r+p,165.034521933,False,False
566,l*p+r,-1064.54828827,False,False
566,l*r*p,-122.967459166,True,False
567,l,-2280.33422416,False,False
567,p,-2313.23893666,False,False
567,r,-1288.08517987,False,False
567,l+r,-1288.08506003,False,False
567,l+p,-1873.92027105,False,False
567,p+r,-1308.9651279,False,False
567,l*r,-1432.48888676,False,False
567,l*p,-6080.63444231,False,False
567,p*r,-1477.70105338,False,False
567,l+r+p,-1296.80131789,False,False
567,l+r*p,-1436.43674444,False,False
567,l*r+p,-1432.3873706,False,False
567,l*p+r,-2307.60776265,False,False
567,l*r*p,-1408.00982849,False,False
568,l,-992.635015553,False,False
568,p,-993.526673445,False,False
568,r,249.967990439,False,False
568,l+r,-118.20761524,True,False
568,l+p,-988.820564633,False,False
568,p+r,250.031559009,False,False
568,l*r,53.198917777,False,False
568,l*p,-992.635038453,False,False
568,p*r,339.612527849,False,False
568,l+r+p,-970.171271805,False,False
