cid,composition,white_added,second_exception 
452,l*r+p,False,False
452,l*p+r,True,False
452,l*r*p,True,False
453,l,False,False
453,p,False,False
453,r,False,False
453,l+p,False,False
453,l+r,True,False
453,p+r,False,False
453,l*r,False,False
453,l*p,True,False
453,p*r,True,False
453,l+r+p,True,False
453,l+r*p,False,False
453,l*r+p,False,False
453,l*p+r,False,False
453,l*r*p,False,False
454,l,False,False
454,p,False,False
454,r,False,False
454,l+p,False,False
454,l+r,False,False
454,p+r,False,False
454,l*r,True,False
454,l*p,False,False
454,p*r,True,False
454,l+r+p,False,False
454,l+r*p,True,False
454,l*r+p,True,False
454,l*p+r,True,False
454,l*r*p,False,False
455,l,False,False
455,p,False,False
455,r,False,False
455,l+p,False,False
455,l+r,False,False
455,p+r,False,False
455,l*r,True,False
455,l*p,False,False
455,p*r,False,False
455,l+r+p,False,False
455,l+r*p,True,False
455,l*r+p,False,False
455,l*p+r,True,False
455,l*r*p,True,True
456,l,False,False
456,p,False,False
456,r,False,False
456,l+p,False,False
456,l+r,False,False
456,p+r,False,False
456,l*r,True,False
456,l*p,True,False
456,p*r,True,False
456,l+r+p,False,False
456,l+r*p,True,False
456,l*r+p,True,False
456,l*p+r,False,False
456,l*r*p,False,False
457,l,False,False
457,p,False,False
457,r,False,False
457,l+p,False,False
457,l+r,False,False
457,p+r,False,False
457,l*r,True,False
457,l*p,True,False
457,p*r,False,False
457,l+r+p,True,False
457,l+r*p,False,False
457,l*r+p,False,False
457,l*p+r,False,False
457,l*r*p,True,False
458,l,False,False
458,p,False,False
458,r,False,False
458,l+p,False,False
458,l+r,False,False
458,p+r,False,False
458,l*r,True,False
458,l*p,True,True
458,p*r,False,False
458,l+r+p,False,False
458,l+r*p,False,False
458,l*r+p,False,False
458,l*p+r,True,True
458,l*r*p,False,False
459,l,False,False
459,p,False,False
459,r,False,False
459,l+p,False,False
459,l+r,True,False
459,p+r,False,False
459,l*r,True,True
459,l*p,True,False
459,p*r,True,True
459,l+r+p,False,False
459,l+r*p,False,False
459,l*r+p,True,False
459,l*p+r,False,False
459,l*r*p,True,True
460,l,False,False
460,p,True,False
460,r,False,False
460,l+p,True,False
460,l+r,False,False
460,p+r,False,False
460,l*r,True,False
460,l*p,False,False
460,p*r,True,False
460,l+r+p,False,False
460,l+r*p,False,False
460,l*r+p,False,False
460,l*p+r,True,False
460,l*r*p,True,True
461,l,False,False
461,p,False,False
461,r,False,False
461,l+p,False,False
461,l+r,False,False
461,p+r,False,False
461,l*r,True,False
461,l*p,False,False
461,p*r,False,False
461,l+r+p,False,False
461,l+r*p,False,False
461,l*r+p,False,False
461,l*p+r,True,False
461,l*r*p,True,False
462,l,False,False
462,p,False,False
462,r,False,False
462,l+p,False,False
462,l+r,False,False
462,p+r,False,False
462,l*r,False,False
462,l*p,True,False
462,p*r,False,False
462,l+r+p,True,False
462,l+r*p,False,False
462,l*r+p,False,False
462,l*p+r,True,False
462,l*r*p,True,False
463,l,False,False
463,p,False,False
463,r,False,False
463,l+p,False,False
463,l+r,False,False
463,p+r,False,False
463,l*r,False,False
463,l*p,False,False
463,p*r,False,False
463,l+r+p,True,False
463,l+r*p,True,False
463,l*r+p,False,False
463,l*p+r,False,False
463,l*r*p,False,False
464,l,False,False
464,p,False,False
464,r,False,False
464,l+p,False,False
464,l+r,False,False
464,p+r,False,False
464,l*r,True,False
464,l*p,False,False
464,p*r,False,False
464,l+r+p,False,False
464,l+r*p,True,False
464,l*r+p,False,False
464,l*p+r,True,False
464,l*r*p,True,False
465,l,False,False
465,p,False,False
465,r,False,False
465,l+p,False,False
465,l+r,False,False
465,p+r,False,False
465,l*r,True,True
465,l*p,False,False
465,p*r,False,False
465,l+r+p,True,False
465,l+r*p,True,False
465,l*r+p,True,True
465,l*p+r,True,False
465,l*r*p,True,True
466,l,False,False
466,p,True,False
466,r,False,False
466,l+p,False,False
466,l+r,False,False
466,p+r,False,False
466,l*r,False,False
466,l*p,False,False
466,p*r,False,False
466,l+r+p,False,False
466,l+r*p,False,False
466,l*r+p,True,False
466,l*p+r,True,False
466,l*r*p,False,False
467,l,False,False
467,p,False,False
467,r,False,False
467,l+p,False,False
467,l+r,True,False
467,p+r,False,False
467,l*r,True,False
467,l*p,True,False
467,p*r,True,True
467,l+r+p,False,False
467,l+r*p,True,False
467,l*r+p,True,False
467,l*p+r,True,False
467,l*r*p,True,True
468,l,False,False
468,p,False,False
468,r,False,False
468,l+p,False,False
468,l+r,False,False
468,p+r,False,False
468,l*r,True,False
468,l*p,True,False
468,p*r,True,False
468,l+r+p,False,False
468,l+r*p,False,False
468,l*r+p,False,False
468,l*p+r,False,False
468,l*r*p,True,True
469,l,False,False
469,p,False,False
469,r,False,False
469,l+p,False,False
469,l+r,False,False
469,p+r,False,False
469,l*r,False,False
469,l*p,True,False
469,p*r,False,False
469,l+r+p,True,False
469,l+r*p,False,False
469,l*r+p,False,False
469,l*p+r,True,False
469,l*r*p,False,False
470,l,False,False
470,p,False,False
470,r,False,False
470,l+p,False,False
470,l+r,False,False
470,p+r,False,False
470,l*r,True,False
470,l*p,False,False
470,p*r,False,False
470,l+r+p,False,False
470,l+r*p,False,False
470,l*r+p,False,False
470,l*p+r,True,False
470,l*r*p,False,False
471,l,False,False
471,p,False,False
471,r,False,False
471,l+p,False,False
471,l+r,True,False
471,p+r,False,False
471,l*r,False,False
471,l*p,False,False
471,p*r,False,False
471,l+r+p,False,False
471,l+r*p,False,False
471,l*r+p,False,False
471,l*p+r,True,False
471,l*r*p,True,False
472,l,False,False
472,p,False,False
472,r,False,False
472,l+p,False,False
472,l+r,False,False
472,p+r,False,False
472,l*r,True,False
472,l*p,False,False
472,p*r,False,False
472,l+r+p,False,False
472,l+r*p,True,False
472,l*r+p,False,False
472,l*p+r,True,False
472,l*r*p,True,False
473,l,False,False
473,p,False,False
473,r,False,False
473,l+p,False,False
473,l+r,True,False
473,p+r,False,False
473,l*r,True,False
473,l*p,True,False
473,p*r,True,False
473,l+r+p,False,False
473,l+r*p,False,False
473,l*r+p,True,False
473,l*p+r,False,False
473,l*r*p,True,False
474,l,False,False
474,p,True,False
474,r,False,False
474,l+p,True,False
474,l+r,False,False
474,p+r,False,False
474,l*r,True,False
474,l*p,False,False
474,p*r,False,False
474,l+r+p,True,False
474,l+r*p,False,False
474,l*r+p,False,False
474,l*p+r,True,False
474,l*r*p,False,False
475,l,False,False
475,p,False,False
475,r,False,False
475,l+p,False,False
475,l+r,False,False
475,p+r,False,False
475,l*r,True,False
475,l*p,True,False
475,p*r,False,False
475,l+r+p,False,False
475,l+r*p,False,False
475,l*r+p,False,False
475,l*p+r,False,False
475,l*r*p,True,False
476,l,False,False
476,p,False,False
476,r,False,False
476,l+p,False,False
476,l+r,False,False
476,p+r,False,False
476,l*r,False,False
476,l*p,False,False
476,p*r,False,False
476,l+r+p,False,False
476,l+r*p,False,False
476,l*r+p,False,False
476,l*p+r,True,False
476,l*r*p,True,False
477,l,False,False
477,p,False,False
477,r,False,False
477,l+p,False,False
477,l+r,True,False
477,p+r,True,True
477,l*r,False,False
477,l*p,True,True
477,p*r,False,False
477,l+r+p,True,False
477,l+r*p,False,False
477,l*r+p,False,False
477,l*p+r,True,True
477,l*r*p,False,False
478,l,False,False
478,p,False,False
478,r,False,False
478,l+p,False,False
478,l+r,False,False
478,p+r,False,False
478,l*r,False,False
478,l*p,False,False
478,p*r,False,False
478,l+r+p,False,False
478,l+r*p,False,False
478,l*r+p,False,False
478,l*p+r,False,False
478,l*r*p,True,False
479,l,False,False
479,p,False,False
479,r,False,False
479,l+p,False,False
479,l+r,False,False
479,p+r,False,False
479,l*r,True,False
479,l*p,False,False
479,p*r,False,False
479,l+r+p,True,False
479,l+r*p,True,False
479,l*r+p,False,False
479,l*p+r,True,True
479,l*r*p,False,False
480,l,False,False
480,p,False,False
480,r,False,False
480,l+p,True,False
480,l+r,True,False
480,p+r,False,False
480,l*r,True,False
480,l*p,False,False
480,p*r,False,False
480,l+r+p,False,False
480,l+r*p,True,False
480,l*r+p,False,False
480,l*p+r,True,False
480,l*r*p,False,False
481,l,False,False
481,p,False,False
481,r,False,False
481,l+p,False,False
481,l+r,False,False
481,p+r,False,False
481,l*r,False,False
481,l*p,False,False
481,p*r,False,False
481,l+r+p,False,False
481,l+r*p,False,False
481,l*r+p,True,False
481,l*p+r,True,False
481,l*r*p,False,False
482,l,False,False
482,p,False,False
482,r,False,False
482,l+p,True,False
482,l+r,False,False
482,p+r,False,False
482,l*r,False,False
482,l*p,False,False
482,p*r,False,False
482,l+r+p,True,False
482,l+r*p,False,False
482,l*r+p,False,False
482,l*p+r,False,False
482,l*r*p,False,False
483,l,False,False
483,p,False,False
483,r,False,False
483,l+p,False,False
483,l+r,False,False
483,p+r,False,False
483,l*r,False,False
483,l*p,True,False
483,p*r,False,False
483,l+r+p,False,False
483,l+r*p,False,False
483,l*r+p,True,False
483,l*p+r,False,False
483,l*r*p,False,False
484,l,False,False
484,p,False,False
484,r,False,False
484,l+p,False,False
484,l+r,True,False
484,p+r,False,False
484,l*r,False,False
484,l*p,False,False
484,p*r,True,True
484,l+r+p,False,False
484,l+r*p,False,False
484,l*r+p,True,False
484,l*p+r,False,False
484,l*r*p,False,False
485,l,False,False
485,p,False,False
485,r,False,False
485,l+p,True,False
485,l+r,False,False
485,p+r,False,False
485,l*r,False,False
485,l*p,False,False
485,p*r,True,False
485,l+r+p,True,False
485,l+r*p,True,False
485,l*r+p,True,False
485,l*p+r,False,False
485,l*r*p,True,False
486,l,False,False
486,p,False,False
486,r,False,False
486,l+p,False,False
486,l+r,True,False
486,p+r,False,False
486,l*r,True,False
486,l*p,True,False
486,p*r,False,False
486,l+r+p,False,False
486,l+r*p,True,False
486,l*r+p,True,False
486,l*p+r,False,False
486,l*r*p,False,False
487,l,False,False
487,p,False,False
487,r,False,False
487,l+p,False,False
487,l+r,False,False
487,p+r,True,False
487,l*r,True,False
487,l*p,True,False
487,p*r,False,False
487,l+r+p,False,False
487,l+r*p,False,False
487,l*r+p,True,False
487,l*p+r,True,False
487,l*r*p,True,False
488,l,False,False
488,p,False,False
488,r,False,False
488,l+p,True,False
488,l+r,False,False
488,p+r,False,False
488,l*r,False,False
488,l*p,False,False
488,p*r,False,False
488,l+r+p,False,False
488,l+r*p,False,False
488,l*r+p,False,False
488,l*p+r,True,True
488,l*r*p,True,False
489,l,False,False
489,p,False,False
489,r,False,False
489,l+p,True,False
489,l+r,True,False
489,p+r,False,False
489,l*r,False,False
489,l*p,False,False
489,p*r,False,False
489,l+r+p,True,False
489,l+r*p,False,False
489,l*r+p,False,False
489,l*p+r,True,False
489,l*r*p,False,False
490,l,False,False
490,p,False,False
490,r,False,False
490,l+p,False,False
490,l+r,False,False
490,p+r,False,False
490,l*r,False,False
490,l*p,False,False
490,p*r,False,False
490,l+r+p,False,False
490,l+r*p,False,False
490,l*r+p,False,False
490,l*p+r,False,False
490,l*r*p,True,False
491,l,False,False
491,p,False,False
491,r,False,False
491,l+p,False,False
491,l+r,False,False
491,p+r,False,False
491,l*r,False,False
491,l*p,False,False
491,p*r,False,False
491,l+r+p,True,False
491,l+r*p,True,False
491,l*r+p,False,False
491,l*p+r,True,False
491,l*r*p,True,True
492,l,False,False
492,p,True,False
492,r,False,False
492,l+p,False,False
492,l+r,False,False
492,p+r,False,False
492,l*r,False,False
492,l*p,False,False
492,p*r,False,False
492,l+r+p,False,False
492,l+r*p,False,False
492,l*r+p,True,False
492,l*p+r,True,False
492,l*r*p,True,False
493,l,False,False
493,p,False,False
493,r,False,False
493,l+p,False,False
493,l+r,True,False
493,p+r,False,False
493,l*r,True,False
493,l*p,False,False
493,p*r,False,False
493,l+r+p,True,False
493,l+r*p,False,False
493,l*r+p,False,False
493,l*p+r,True,False
493,l*r*p,True,False
494,l,False,False
494,p,False,False
494,r,False,False
494,l+p,True,False
494,l+r,False,False
494,p+r,False,False
494,l*r,True,False
494,l*p,True,False
494,p*r,False,False
494,l+r+p,False,False
494,l+r*p,True,False
494,l*r+p,False,False
494,l*p+r,False,False
494,l*r*p,True,False
495,l,False,False
495,p,False,False
495,r,False,False
495,l+p,False,False
495,l+r,True,False
495,p+r,False,False
495,l*r,True,False
495,l*p,True,False
495,p*r,False,False
495,l+r+p,False,False
495,l+r*p,False,False
495,l*r+p,True,False
495,l*p+r,True,True
495,l*r*p,True,True
496,l,False,False
496,p,False,False
496,r,False,False
496,l+p,False,False
496,l+r,False,False
496,p+r,False,False
496,l*r,True,False
496,l*p,True,False
496,p*r,False,False
496,l+r+p,True,False
496,l+r*p,False,False
496,l*r+p,False,False
496,l*p+r,True,False
496,l*r*p,False,False
497,l,False,False
497,p,False,False
497,r,False,False
497,l+p,False,False
497,l+r,False,False
497,p+r,False,False
497,l*r,True,False
497,l*p,True,True
497,p*r,False,False
497,l+r+p,False,False
497,l+r*p,True,False
497,l*r+p,False,False
497,l*p+r,False,False
497,l*r*p,True,True
498,l,False,False
498,p,True,False
498,r,False,False
498,l+p,False,False
498,l+r,False,False
498,p+r,False,False
498,l*r,True,False
498,l*p,True,True
498,p*r,False,False
498,l+r+p,False,False
498,l+r*p,False,False
498,l*r+p,True,False
498,l*p+r,False,False
498,l*r*p,True,True
499,l,False,False
499,p,False,False
499,r,False,False
499,l+p,False,False
499,l+r,False,False
499,p+r,False,False
499,l*r,True,False
499,l*p,False,False
499,p*r,False,False
499,l+r+p,False,False
499,l+r*p,False,False
499,l*r+p,False,False
499,l*p+r,False,False
499,l*r*p,False,False
500,l,False,False
500,p,False,False
500,r,False,False
500,l+p,False,False
500,l+r,False,False
500,p+r,False,False
500,l*r,False,False
500,l*p,True,False
500,p*r,False,False
500,l+r+p,False,False
500,l+r*p,False,False
500,l*r+p,False,False
500,l*p+r,False,False
500,l*r*p,True,True
501,l,False,False
501,p,False,False
501,r,True,False
501,l+p,False,False
501,l+r,True,False
501,p+r,False,False
501,l*r,True,False
501,l*p,False,False
501,p*r,False,False
501,l+r+p,True,False
501,l+r*p,False,False
501,l*r+p,False,False
501,l*p+r,False,False
501,l*r*p,True,False
502,l,False,False
502,p,False,False
